Id,Hour1,Hour2,Hour3,Lat,Lon,Posts,FrMeanLat,FrMeanLon
29313,1,0,23,39.083,-77.152,695,38.403,-82.425
29314,13,15,16,39.961,-82.998,3,40.008,-82.985
29315,1,25,25,38.513,-90.435,2,38.191,-86.523
29316,12,25,25,48.139,11.503,1,48.212,-5.915
29318,18,25,25,39.899,-82.006,1,41.939,-87.684
29319,3,19,0,32.790,-117.233,177,33.069,-67.091
29320,17,20,25,40.754,-73.986,2,40.714,-74.005
29321,11,12,14,48.766,9.183,53,51.129,9.838
29323,19,23,12,52.486,13.357,28,51.118,9.352
29324,21,2,22,32.899,-97.048,164,35.242,-5.221
29325,2,6,25,-27.524,152.980,2,-20.213,118.423
29326,8,7,25,0.000,0.000,2,0.000,0.000
29327,19,15,18,47.633,13.000,66,46.132,-23.228
29328,19,16,13,48.875,2.327,7,48.871,2.362
29330,17,19,22,41.511,-87.965,10,40.885,-103.401
29331,12,8,19,32.991,-117.271,21,33.872,-71.671
29332,8,5,4,29.651,-98.449,198,34.396,-88.114
29333,4,19,0,47.680,-122.120,354,47.639,-122.229
29334,1,2,19,41.663,-83.555,145,30.258,-73.401
29335,7,11,25,35.685,139.751,5,35.701,139.650
29336,1,23,22,35.813,-80.080,16,37.475,-86.879
29337,2,17,5,40.014,-105.270,8,39.270,-100.578
29339,19,18,20,59.278,15.219,208,57.562,11.022
29340,12,10,25,40.714,-74.005,2,40.714,-74.005
29342,13,10,14,0.000,0.000,5,0.000,0.000
29343,15,13,20,38.896,-77.005,59,39.175,-89.203
29344,4,5,19,37.318,-121.975,15,41.154,-107.645
29345,3,20,25,34.173,-97.149,3,34.877,-97.391
29346,23,0,16,35.222,-80.851,747,35.945,-85.263
29347,7,21,9,60.399,25.092,84,59.218,23.834
29348,1,25,25,-32.916,151.700,1,-32.008,115.763
29349,14,11,8,51.546,-0.057,11,44.513,-44.354
29350,17,4,25,40.749,-73.821,3,40.708,-74.008
29351,12,14,2,39.632,-86.848,5,39.232,-80.523
29352,19,3,10,35.185,136.982,12,35.184,138.061
29353,4,2,5,39.952,-75.163,131,39.166,-76.081
29354,4,23,25,35.960,-90.624,3,0.000,0.000
29355,17,25,25,34.924,-80.743,1,34.982,-80.781
29356,19,18,1,29.565,-98.584,606,35.453,-101.122
29357,4,5,15,41.146,-73.833,6,36.767,-85.391
29358,3,20,2,30.510,-97.799,7,30.267,-97.743
29359,4,3,2,32.413,-90.105,104,32.671,-89.840
29360,14,2,3,37.263,-121.890,2100,37.238,-101.399
29361,1,19,20,36.849,-76.289,53,36.957,-76.276
29362,1,25,25,47.610,-122.200,1,47.649,-122.296
29363,12,11,21,53.480,-2.237,157,0.000,0.000
29365,21,12,22,50.780,5.830,30,51.297,5.582
29367,5,25,25,33.692,-112.111,1,33.950,-112.194
29369,21,17,25,34.061,-118.740,2,12.600,-128.761
29370,1,20,22,49.249,-123.119,11,47.628,-119.976
29371,18,16,14,47.373,8.536,8,37.986,-89.672
29372,0,19,21,30.268,-97.744,4,30.267,-97.743
29373,19,20,17,38.419,-82.445,48,28.538,-81.379
29374,7,8,9,39.760,-98.500,43,25.090,121.517
29376,13,10,9,51.233,-0.166,8,41.700,-71.682
29377,18,16,0,38.953,-94.733,10,38.881,-94.819
29378,5,7,4,35.882,-78.674,115,35.412,-78.849
29379,17,14,2,47.610,-122.347,5,43.621,-88.209
29380,14,3,4,39.748,-105.053,3,36.796,-99.392
29381,17,16,4,41.623,-71.489,85,43.366,-84.121
29382,17,22,23,29.711,-95.391,4,34.619,-85.661
29383,19,4,23,38.953,-94.704,240,36.386,-88.346
29384,2,25,25,28.656,-81.427,1,28.645,-81.411
29385,20,25,25,51.216,-0.333,1,46.280,-29.056
29386,12,25,25,33.913,-98.493,2,33.900,-98.478
29387,9,4,3,-2.933,134.233,32,-2.968,119.898
29388,5,25,25,40.348,-74.659,3,45.638,-122.661
29389,17,22,12,59.983,10.033,6,59.973,10.801
29390,3,5,19,42.375,-71.105,9,41.452,-81.366
29391,10,12,13,35.703,139.643,4,35.714,139.518
29392,17,12,19,52.059,1.238,8,22.659,36.445
29393,22,23,17,35.761,-78.741,3,37.670,-77.516
29394,23,0,22,38.905,141.567,557,30.803,118.943
29396,15,10,25,41.903,12.549,3,43.696,10.943
29397,8,12,10,52.363,4.898,41,52.640,5.479
29398,19,17,3,30.627,-96.334,7,27.800,-97.396
29400,23,4,21,34.145,-118.141,72,36.634,-107.395
29401,21,1,9,37.759,-122.421,8,39.691,-105.789
29402,5,4,14,36.112,-95.782,456,32.890,-83.416
29403,1,23,5,52.316,-0.900,14,52.246,-1.122
29404,7,25,25,33.955,-118.402,1,33.997,-117.892
29405,15,22,18,42.375,-71.105,17,43.008,-93.879
29406,8,25,25,35.685,139.751,1,35.691,139.501
29407,3,4,18,37.774,-122.419,8,47.037,-122.914
29408,8,20,25,30.267,-97.743,2,32.822,-96.863
29410,22,23,2,32.937,-80.039,35,39.810,-69.774
29411,22,16,23,37.961,-122.502,42,41.496,-101.884
29412,21,22,23,40.757,-73.985,111,28.333,-37.582
29413,18,22,19,34.101,-118.325,155,34.088,-118.343
29415,8,25,25,57.931,12.546,1,57.708,11.973
29416,15,25,25,51.512,-0.302,1,51.548,-0.210
29417,18,14,16,40.348,-74.659,31,39.082,-102.614
29418,5,13,0,1.313,103.631,24,1.293,103.832
29419,18,25,25,43.700,-79.416,2,40.851,-73.927
29420,1,3,22,29.832,-95.482,54,29.839,-95.379
29421,3,7,4,24.168,120.654,13,24.525,120.950
29422,20,17,5,40.782,-73.964,6,40.245,-79.158
29423,4,11,8,35.170,136.882,43,36.578,138.480
29424,15,20,16,34.448,-119.242,366,37.112,-99.063
29425,14,22,23,43.671,-79.379,12,43.866,-79.449
29426,20,1,25,42.331,-83.045,2,40.675,-73.971
29428,2,9,7,16.166,107.833,134,47.854,-122.294
29429,22,20,17,41.587,-93.809,3,41.587,-93.809
29430,8,11,17,55.953,-3.194,32,53.709,-14.293
29431,4,2,20,30.267,-97.743,45,39.739,-104.984
29432,2,25,25,43.700,-79.416,1,43.700,-79.416
29433,12,22,25,53.480,-2.237,2,53.316,-3.100
29434,10,6,14,52.516,13.400,9,51.964,11.136
29435,6,19,25,39.529,-119.813,2,33.769,-118.192
29436,17,25,25,31.933,35.983,4,32.024,35.925
29437,16,25,25,52.379,4.894,1,52.393,4.882
29438,10,19,17,25.026,121.523,10,24.000,121.000
29439,4,5,3,33.854,-117.836,13,33.252,-117.521
29440,21,16,0,36.198,-86.715,3,55.950,-3.200
29441,19,25,25,43.080,-71.453,1,36.055,-77.681
29442,22,11,3,34.687,135.502,115,35.635,139.520
29443,18,25,25,41.293,-82.217,1,41.415,-81.923
29444,0,4,1,26.222,127.688,25,20.297,87.622
29445,5,21,0,40.075,-82.862,11,33.808,-84.367
29446,5,18,19,36.204,138.252,45,30.559,119.578
29447,17,19,3,41.222,-73.056,22,15.595,-55.762
29448,3,17,5,39.739,-104.984,84,39.743,-104.962
29449,23,25,25,39.372,-104.856,2,43.579,-113.650
29450,4,14,8,35.729,139.704,5,35.645,139.806
29451,17,25,25,55.735,12.311,1,55.687,12.563
29452,17,3,4,34.085,-118.369,206,35.455,-107.994
29453,22,25,25,32.924,-96.766,2,42.784,-78.997
29454,1,14,22,35.467,-97.516,8,35.004,-97.503
29455,12,25,25,51.508,-0.125,1,0.000,0.000
29456,1,15,7,32.467,-99.709,11,32.755,-97.727
29457,22,18,20,47.524,-121.854,93,40.077,-86.903
29458,6,8,1,35.540,139.450,94,35.665,139.375
29459,0,23,2,42.814,-73.902,27,41.884,-87.630
29460,4,11,12,-27.459,153.038,15,0.000,0.000
29461,12,8,10,55.916,13.100,16,47.475,-35.725
29462,22,25,25,40.714,-74.005,1,40.855,-73.944
29463,19,25,25,45.463,-98.489,1,45.650,-95.389
29464,18,21,3,41.980,-87.906,9,38.577,-89.934
29465,16,17,15,36.206,-95.905,34,36.501,-103.033
29466,22,25,25,38.513,-90.435,1,0.000,0.000
29468,23,4,21,47.609,-122.334,27,37.643,-105.820
29469,17,25,25,43.324,-79.796,1,43.516,-79.904
29470,4,5,8,35.640,139.676,35,35.648,139.686
29471,6,3,21,38.951,-92.334,34,39.891,-74.921
29472,0,7,20,47.606,-122.332,3,38.091,-88.414
29473,12,1,18,39.290,-76.612,257,38.858,-75.782
29474,6,7,8,32.872,-117.204,9,32.878,-117.212
29475,9,25,25,42.944,-9.192,1,42.406,-8.823
29478,5,25,25,21.033,105.850,1,-3.644,-28.258
29479,17,8,19,33.828,-117.961,5,36.654,-81.078
29480,14,23,16,28.476,-81.631,29,28.495,-81.534
29481,11,7,10,43.614,13.526,3,11.679,-33.264
29483,21,25,25,51.610,-0.279,1,45.523,-122.676
29484,4,11,5,32.755,129.868,51,33.891,133.130
29485,2,20,4,45.506,-122.636,22,42.266,-99.346
29486,17,2,20,37.774,-122.419,21,39.084,-122.130
29487,8,9,10,60.175,24.934,20,48.927,-48.754
29488,1,21,8,37.548,-121.988,4,39.145,-117.130
29489,15,25,25,53.550,8.583,1,51.129,10.229
29490,21,25,25,53.416,-3.000,1,53.401,-3.042
29491,3,25,25,40.486,-74.451,1,37.786,-122.397
29492,5,16,25,43.613,-116.203,2,41.065,-119.115
29494,2,4,19,39.758,-104.987,33,38.762,-105.832
29496,23,0,4,35.719,139.634,75,35.674,139.609
29497,23,25,25,34.435,-119.827,1,34.415,-119.856
29498,4,18,25,39.774,-86.348,3,0.000,0.000
29499,1,16,17,34.160,-118.367,230,38.815,-98.095
29500,5,20,21,38.900,-121.068,11,37.842,-122.271
29502,9,25,25,43.600,3.883,1,47.027,2.688
29503,21,18,1,43.646,-79.398,8,41.874,-90.712
29504,6,25,25,37.935,-122.347,1,37.453,-122.182
29506,1,23,0,40.014,-105.270,2100,38.951,-103.598
29507,14,5,2,35.664,139.672,6,35.685,139.751
29508,2,16,0,47.606,-122.332,30,40.288,-109.501
29509,20,1,13,38.716,-9.133,4,40.558,-5.509
29511,18,20,19,49.254,-123.115,833,45.320,-94.750
29512,3,23,21,37.339,-121.894,4,37.316,-121.927
29513,6,1,7,30.518,-82.948,1462,38.862,-72.919
29515,23,25,25,37.566,126.999,1,37.582,-122.355
29516,3,5,17,33.841,-84.378,9,33.861,-84.183
29518,21,17,25,41.708,-87.759,2,36.726,-119.736
29519,1,13,25,37.822,-85.768,4,40.727,-73.980
29520,20,13,12,52.373,4.899,7,52.147,4.943
29521,15,16,3,40.135,-74.653,6,38.843,-86.364
29522,0,21,18,38.843,-77.098,118,43.062,0.346
29524,13,25,25,38.276,-0.690,1,38.232,-122.636
29526,16,17,18,34.241,-117.285,2100,33.000,-76.354
29527,13,18,0,27.947,-82.458,57,28.867,-84.058
29528,23,22,1,40.661,-73.992,132,38.244,-96.331
29529,22,6,17,34.271,-118.894,8,37.320,-106.228
29530,3,23,1,39.891,-105.068,33,39.794,-105.017
29531,18,25,25,37.884,-4.777,3,39.549,-7.455
29532,10,11,9,44.066,12.571,13,43.348,12.534
29533,22,20,0,42.340,-71.089,18,39.393,-56.549
29534,9,11,8,52.351,5.002,26,49.237,-5.516
29536,13,14,12,35.591,139.675,2100,33.094,114.977
29537,19,4,20,45.523,-122.676,24,30.231,-97.717
29539,10,7,15,36.033,138.133,5,34.461,136.866
29540,10,15,25,36.856,30.913,2,38.497,18.382
29541,12,13,16,59.262,10.456,5,59.964,10.776
29543,10,19,8,52.378,4.899,7,0.000,0.000
29544,19,0,3,32.681,-97.342,129,34.723,-92.849
29545,17,20,18,38.795,-77.613,14,41.620,-73.769
29546,15,1,23,0.000,0.000,242,0.000,0.000
29547,22,0,23,35.772,-78.638,17,35.858,-78.874
29548,6,2,7,45.523,-122.676,117,38.691,-121.303
29549,14,18,23,54.600,-5.933,29,54.639,-5.957
29551,7,17,16,49.548,8.666,5,49.560,8.432
29552,0,20,2,-1.283,36.683,5,-1.283,36.816
29553,17,0,2,44.189,-70.140,7,43.537,-70.350
29554,1,3,25,14.653,120.983,6,14.643,121.037
29555,15,19,20,0.000,0.000,64,7.987,-24.567
29556,2,18,3,36.115,-115.188,28,38.185,-99.142
29557,3,4,21,28.418,-81.581,3,34.607,-97.949
29558,3,9,12,35.170,136.901,177,28.765,116.688
29560,17,15,11,51.700,-0.700,15,48.301,-20.031
29561,6,25,25,48.374,-123.727,1,48.432,-123.369
29563,12,17,25,34.981,135.770,2,35.026,135.732
29564,12,7,14,60.300,24.700,12,43.262,76.241
29565,0,1,2,37.772,-87.126,951,37.796,-87.099
29566,17,25,25,40.757,-73.985,1,40.742,-73.995
29567,15,3,18,29.690,-95.527,7,35.601,-86.659
29568,10,11,21,35.883,139.783,7,35.680,139.636
29569,0,2,1,43.197,-70.873,39,42.113,-71.009
29570,4,5,11,35.660,139.729,25,35.553,139.524
29571,6,23,7,33.786,-117.870,34,33.788,-117.881
29573,8,25,25,38.807,-122.558,4,38.565,-121.508
29574,10,25,25,56.857,35.923,1,56.857,35.923
29575,21,22,19,39.836,-105.037,576,38.672,-81.520
29576,17,16,18,59.350,18.058,63,58.203,15.625
29577,11,23,7,47.680,-122.120,40,39.607,-101.432
29578,2,5,1,33.306,-111.841,34,34.066,-109.552
29579,4,21,19,43.085,-77.667,9,30.723,-95.550
29580,21,15,18,38.033,-78.478,11,42.387,-71.099
29581,19,25,25,28.532,-81.458,1,28.034,-82.122
29582,12,10,20,48.833,2.416,34,46.808,-8.507
29583,8,17,6,40.385,-3.762,4,41.403,2.186
29584,13,25,25,55.833,-4.250,1,55.833,-4.250
29585,3,6,16,32.725,-97.320,7,34.115,-93.281
29588,5,1,4,36.846,-76.285,106,30.487,-69.332
29589,15,1,20,40.722,-74.009,3,40.065,-92.817
29590,17,0,18,32.865,-79.914,79,34.162,-81.779
29591,0,25,25,41.558,-73.051,1,46.759,-19.168
29592,12,25,25,33.871,35.509,1,33.871,35.509
29593,19,4,20,43.643,-79.565,12,30.506,114.533
29594,6,2,23,33.948,-118.445,12,29.890,-126.786
29595,21,22,3,45.323,-122.764,26,45.545,-122.658
29597,5,2,22,38.567,-121.434,43,38.946,-113.144
29598,1,23,25,38.440,-122.714,4,39.123,-117.064
29599,5,1,25,32.226,-95.225,2,0.000,0.000
29600,2,0,4,42.065,-71.247,5,41.775,-70.957
29601,23,19,13,35.772,-78.638,17,37.097,-86.431
29602,14,1,2,32.351,-95.301,66,32.306,-95.280
29604,1,21,3,41.712,-86.879,9,41.671,-86.264
29605,14,0,15,29.801,-95.423,293,34.137,-91.498
29606,6,1,4,39.739,-104.984,7,37.777,-97.726
29607,16,25,25,0.000,0.000,1,29.820,-111.219
29608,16,25,25,22.284,114.150,9,51.186,-0.788
29609,1,22,20,33.780,-84.372,38,37.432,-91.160
29610,11,25,25,1.296,103.788,2,13.403,3.882
29611,9,18,12,45.571,9.026,21,42.562,10.726
29612,14,23,17,29.785,-95.824,14,40.542,-59.263
29614,3,4,2,35.664,139.730,6,35.684,139.693
29615,19,11,9,48.847,2.440,80,47.751,-11.037
29616,1,3,22,37.789,-122.395,11,39.107,-101.207
29617,22,2,21,40.714,-74.005,12,40.933,-73.838
29618,17,25,25,37.339,-121.894,1,37.322,-121.972
29620,22,23,9,51.527,-0.081,14,25.747,-0.114
29621,7,6,16,35.626,-120.691,10,36.537,-115.404
29622,19,25,25,37.550,-122.317,1,37.580,-122.343
29624,13,12,14,59.438,24.771,22,59.426,24.913
29625,15,19,23,53.364,-2.767,9,37.622,-86.819
29626,18,25,25,0.000,0.000,2,34.381,-118.575
29627,15,19,18,27.770,-82.679,188,18.660,-54.860
29629,21,0,3,40.001,-105.129,37,40.014,-105.270
29630,14,25,25,48.775,9.189,3,49.543,9.568
29631,21,4,1,48.432,-123.369,7,31.167,-62.852
29632,12,14,17,55.928,-3.044,8,52.577,-15.301
29633,20,0,21,45.487,-122.803,61,45.520,-122.784
29634,22,15,16,46.216,24.800,14,30.000,-47.177
29635,0,2,23,42.083,-71.090,44,24.735,-34.041
29637,18,25,25,33.929,-118.396,1,34.005,-118.399
29638,7,8,6,18.248,-66.499,8,40.861,-73.902
29639,2,14,25,42.387,-71.099,2,39.942,-102.634
29640,18,19,1,48.683,2.350,7,48.860,2.353
29641,9,23,25,64.017,11.491,2,63.266,11.393
29642,1,6,16,40.727,-74.005,25,38.367,-88.021
29643,20,18,15,42.396,-71.122,3,42.538,-70.888
29645,8,16,2,37.339,-121.894,10,38.920,-94.655
29647,7,0,14,0.000,0.000,352,0.000,0.000
29648,1,14,16,23.116,113.250,4,23.119,113.310
29649,0,23,22,29.668,-95.442,473,29.788,-95.407
29650,21,3,20,32.930,-96.820,5,40.377,-105.521
29651,16,25,25,34.965,-89.832,1,35.155,-89.776
29652,0,13,22,35.247,-97.450,25,34.739,-112.020
29653,19,25,25,28.395,-81.503,1,42.361,-71.090
29654,4,5,1,42.271,-89.093,419,40.262,-92.194
29655,16,22,14,42.963,-85.668,68,32.666,-98.250
29656,5,19,18,45.357,-122.606,277,37.636,-87.729
29657,3,19,2,37.548,-122.310,148,25.246,-81.505
29660,3,1,16,39.041,-94.720,5,39.035,-94.608
29661,21,3,22,33.549,-112.048,20,36.329,-100.315
29662,21,15,19,42.339,-71.099,39,39.659,-86.044
29663,17,0,19,43.095,-89.303,108,43.061,-89.402
29664,11,18,13,59.913,10.738,68,59.070,10.099
29665,22,13,7,55.873,-3.439,11,54.677,-3.034
29666,1,18,2,32.961,-96.825,71,33.636,-95.924
29667,5,22,6,37.426,-122.111,9,37.328,-122.047
29668,23,25,25,40.747,-73.987,2,40.747,-73.987
29669,21,12,15,50.900,-1.400,3,51.995,-1.500
29670,22,25,25,40.014,-105.270,1,40.067,-105.221
29671,13,25,25,39.061,-77.113,1,39.013,-76.965
29672,15,16,17,35.565,-97.531,4,35.486,-97.639
29673,17,25,25,52.196,0.144,3,52.197,0.144
29674,1,16,15,38.914,-77.046,19,37.744,-93.544
29675,22,4,25,39.952,-75.163,2,41.797,-71.472
29677,4,14,25,22.503,113.925,3,23.119,113.310
29678,22,20,1,37.776,-122.394,3,37.748,-122.459
29679,4,22,19,42.018,-87.802,13,41.975,-87.973
29681,22,2,20,37.418,-122.025,61,37.497,-122.122
29682,22,19,25,47.703,-122.325,2,47.682,-122.344
29683,22,19,2,52.441,-1.863,6,34.052,-118.243
29684,0,18,16,40.782,-73.105,54,38.688,-87.495
29685,3,0,1,35.881,-78.843,32,36.470,-77.585
29688,3,25,25,37.562,-122.325,4,39.920,-105.086
29689,23,0,22,38.793,-77.306,655,37.377,-76.344
29690,4,19,21,37.795,-122.276,7,37.782,-122.391
29691,5,7,6,40.743,-73.996,16,40.720,-74.008
29694,21,20,18,37.268,-121.975,538,29.429,-72.006
29695,7,22,25,35.238,-97.486,4,35.472,-97.521
29696,17,21,22,41.078,-85.139,25,41.022,-85.188
29697,19,25,25,51.508,-0.125,1,51.521,-0.129
29698,3,4,2,45.524,-122.675,67,47.615,-122.323
29699,17,23,3,25.982,-80.279,3,26.033,-80.175
29700,21,25,25,42.848,-2.684,1,40.583,-1.621
29701,1,19,20,40.298,-83.067,111,40.001,-79.829
29702,5,6,7,51.533,46.034,186,56.857,35.923
29704,0,15,25,26.358,-80.083,2,37.826,-80.530
29705,15,16,25,55.650,12.416,3,55.677,12.580
29706,12,25,25,-1.283,36.816,1,4.458,20.551
29707,16,19,25,40.714,-74.005,2,40.675,-73.971
29708,16,7,13,31.222,121.458,19,31.222,121.458
29709,1,2,3,38.581,-121.494,241,37.354,-121.955
29710,14,25,25,59.433,18.000,1,43.862,25.076
29711,5,4,6,42.272,-71.811,134,39.952,-76.782
29713,13,25,25,26.215,-80.220,2,26.198,-80.149
29714,6,8,25,-37.931,145.179,4,-37.910,145.134
29715,13,15,23,48.847,2.326,26,41.825,9.404
29718,3,21,23,43.041,-88.040,10,37.902,-92.931
29721,1,0,25,34.161,-118.060,3,34.171,-118.118
29722,0,23,22,49.266,-122.952,35,0.000,0.000
29724,20,3,21,33.531,-112.048,34,33.478,-112.028
29725,15,21,16,51.513,-0.138,5,51.313,-0.555
29726,6,23,4,47.536,-122.161,61,47.665,-122.339
29727,17,25,25,51.516,7.450,1,33.657,-117.645
29728,13,19,18,45.329,10.746,10,43.159,7.359
29729,3,4,0,43.645,-79.733,1509,40.253,-87.300
29731,3,15,25,41.823,-71.412,3,33.043,-117.185
29732,22,5,18,37.774,-122.437,43,36.204,-117.421
29733,17,0,23,42.366,-71.103,199,33.328,-77.186
29734,8,25,25,-27.447,153.034,1,-27.125,153.062
29735,2,7,5,36.032,-115.064,14,38.353,-107.570
29736,3,25,25,49.292,-123.134,1,49.284,-123.110
29737,16,22,20,42.519,-70.896,165,31.126,-80.306
29738,21,25,25,39.755,-105.221,1,40.018,-105.277
29739,4,10,13,31.239,121.503,4,32.544,109.056
29740,1,23,17,0.000,0.000,21,35.914,-78.902
29741,19,0,21,39.716,-104.987,5,39.744,-104.968
29742,12,14,11,59.333,18.283,5,0.000,0.000
29743,1,25,25,-5.000,120.000,1,-5.000,120.000
29744,4,14,15,-27.479,152.986,8,-27.457,153.035
29746,15,7,16,0.000,0.000,207,0.000,0.000
29747,16,23,19,35.994,-78.898,36,35.763,-78.734
29748,16,18,20,33.448,-112.074,8,33.531,-112.022
29749,1,4,2,-37.593,143.799,13,-33.880,151.209
29750,19,25,25,33.722,-116.374,2,47.606,-122.332
29751,7,5,14,19.071,72.844,198,20.379,73.619
29752,19,16,21,34.210,-77.886,12,33.939,-82.587
29753,21,4,1,33.729,-118.021,345,34.666,-114.114
29754,19,25,25,32.563,-97.141,1,40.273,-99.202
29755,15,3,11,34.978,137.045,25,35.111,137.388
29756,23,0,25,22.569,88.369,6,47.341,-50.498
29757,18,10,16,24.477,118.100,8,34.865,71.461
29758,10,6,7,51.508,-0.125,9,48.831,-33.852
29759,20,14,0,29.763,-95.363,8,40.018,-105.276
29760,0,25,25,35.732,-78.850,1,37.659,-120.949
29761,1,23,5,34.019,-118.491,3,37.788,-122.392
29762,21,18,2,37.847,-122.266,256,38.255,-104.519
29763,10,22,14,51.050,3.716,4,51.160,3.780
29764,18,15,22,35.347,-97.581,5,34.916,-108.090
29765,5,25,25,39.739,-104.984,1,50.478,-127.442
29766,21,25,25,32.776,-79.930,2,34.637,-90.192
29767,17,21,13,40.748,-73.991,129,26.851,-71.281
29768,12,25,25,45.464,9.189,1,45.476,9.645
29769,16,0,25,52.530,-2.010,2,52.466,-1.916
29770,11,10,6,35.681,139.995,402,33.908,120.159
29772,7,23,25,-33.916,151.241,2,53.333,-6.248
29773,23,16,15,39.890,-86.157,4,34.967,-86.716
29774,19,21,0,35.229,-80.840,8,39.300,-78.759
29775,21,15,20,44.052,-123.086,40,38.181,-100.133
29776,16,20,18,34.915,-85.109,4,35.517,-85.925
29777,23,14,0,41.470,-72.467,43,41.657,-72.609
29778,21,22,1,0.000,0.000,7,41.371,-81.870
29780,3,2,23,37.323,-120.488,120,37.433,-121.142
29781,3,25,25,40.913,-77.778,1,39.775,-76.363
29782,17,20,15,49.800,10.033,19,50.122,8.930
29783,14,11,25,0.000,0.000,2,44.288,10.129
29784,23,25,25,33.849,-84.362,1,33.880,-84.435
29785,1,3,0,36.050,138.086,21,32.640,58.109
29786,16,23,21,37.774,-122.419,4,50.416,1.313
29787,1,2,19,28.367,-81.560,10,37.678,-72.619
29788,0,3,16,37.441,-122.143,21,39.999,-101.323
29790,17,19,16,38.827,-76.911,47,48.232,-101.296
29791,20,21,11,33.833,-118.349,14,33.974,-118.344
29792,22,21,3,43.366,-79.845,18,43.383,-80.316
29793,17,25,25,34.413,-119.856,2,34.414,-119.858
29794,8,25,25,-33.750,150.700,2,-9.617,69.198
29795,1,0,23,14.616,-90.483,210,14.355,-84.784
29796,5,23,16,34.833,-91.980,35,41.871,-87.633
29797,18,17,19,39.401,-76.601,26,36.635,-93.251
29798,1,21,25,40.372,-75.292,2,40.089,-75.396
29799,17,0,25,36.287,-115.294,7,36.062,-114.997
29800,1,25,25,-21.768,-43.352,3,-21.760,-43.349
29801,11,14,23,51.583,-3.216,8,51.409,-1.790
29802,18,3,17,35.373,-119.018,21,35.354,-119.034
29803,10,9,14,41.377,2.172,98,24.202,-3.103
29805,18,21,25,37.562,-122.325,2,47.595,-122.332
29806,7,25,25,34.924,-81.025,4,35.364,-80.422
29807,6,5,7,35.555,139.647,111,35.670,139.668
29808,6,25,25,37.821,-121.999,3,34.028,-117.810
29809,20,3,0,41.663,-83.555,16,29.404,-48.279
29811,19,5,6,30.393,-86.495,97,33.326,-89.355
29812,22,2,17,29.934,-90.069,75,17.459,-40.976
29813,4,3,6,33.509,-111.899,36,35.557,-112.656
29814,17,16,25,39.083,-78.218,3,38.890,-77.084
29815,2,25,25,40.902,-74.407,1,40.743,-74.032
29817,16,25,25,51.540,-0.143,1,30.172,37.677
29819,4,21,8,47.610,-122.200,8,43.130,-93.278
29820,0,25,25,-33.425,-70.566,1,-33.423,-70.609
29821,2,13,0,52.417,10.832,24,52.311,9.097
29822,2,3,4,42.784,-83.239,340,35.738,-85.181
29823,22,15,14,33.485,-112.251,108,37.435,-111.857
29824,0,21,18,39.186,-96.585,159,38.000,-97.007
29825,4,19,20,28.311,-81.378,12,28.422,-81.379
29826,21,20,16,31.223,-85.390,16,34.645,-89.666
29828,17,3,15,39.873,-86.145,6,39.773,-86.160
29829,13,25,25,32.000,-5.000,1,40.754,-73.977
29830,18,25,25,45.487,-122.803,1,35.276,-85.055
29831,2,25,25,37.287,-121.949,1,37.322,-122.032
29832,21,5,25,47.248,-122.312,2,40.667,-120.219
29833,18,23,15,41.244,-75.880,9,38.885,-76.997
29834,17,7,14,13.029,80.249,3,1.321,103.845
29835,17,21,16,47.499,-52.804,10,40.863,-62.723
29836,19,17,18,37.784,-122.394,19,37.774,-122.419
29837,12,18,15,25.050,121.533,12,25.023,121.545
29838,1,3,4,47.649,-122.351,25,47.631,-122.325
29839,11,1,25,35.913,-79.055,5,35.785,-78.647
29840,21,25,25,25.774,-80.193,1,0.000,0.000
29841,20,2,21,33.662,-112.009,58,34.819,-102.599
29842,1,25,25,55.752,37.615,1,37.413,-122.071
29843,18,15,14,44.979,-93.263,22,39.365,-113.224
29844,5,4,15,35.663,139.760,127,35.422,31.929
29845,8,9,12,52.230,5.162,13,52.378,4.900
29847,20,19,18,32.915,-117.143,298,37.399,-94.363
29848,22,13,3,42.075,-71.714,221,35.906,-45.008
29849,9,25,25,-41.109,175.083,1,-17.625,97.450
29850,19,23,3,36.407,-105.573,43,36.589,-101.137
29851,21,15,25,33.509,-111.899,2,33.634,-111.871
29854,22,21,23,35.500,-80.000,82,38.747,-81.760
29855,0,18,21,43.044,-89.371,823,39.241,-84.285
29856,21,25,25,46.441,-93.361,1,41.239,-82.797
29857,19,23,3,34.019,-118.491,5,35.319,-119.800
29858,20,17,22,36.075,-79.770,36,35.971,-79.621
29859,9,25,25,59.616,17.716,1,0.000,0.000
29860,17,25,25,51.525,-0.076,1,53.601,6.247
29861,13,16,14,0.000,0.000,18,0.000,0.000
29863,15,14,16,0.000,0.000,122,0.000,0.000
29864,19,16,1,40.795,-73.100,31,35.448,-82.526
29865,18,20,23,59.919,10.697,24,59.912,10.738
29866,22,25,25,34.027,-118.273,1,33.912,-118.125
